beername,review
Goose Island Harvest Ale,"(Tap) Pours a fantastic orange / amber color which I find perfect for a Fall seasonal. Nice white head with average carbonation level. Moderately strong hop aroma. In the flavor, the hops form a nearly perfect balance…"
Goose Island Harvest Ale,Cheers to drewbeerme for the bottle.  Poped it to celebrate pre-Halloween and bring the harvest spirit to southern california.…
Goose Island Harvest Ale,"This is a great hoppy beer.  There is a somewhat balanced flavor, i say somewhat because hops is definitely dominant, but its not without a malty character too.  There is a fresh hop/ pine/ citrus aroma, with a slight but…"
Goose Island Harvest Ale,"Tap at the Grumpy Bulldog, Naperville, Il. Light amber hue and small white head. Pleasant, lingering piney, citrus aroma. Flavor is similiar but not as intense with a bit of malt sweetness in the mix. Light body, with the hop…"
Goose Island Harvest Ale,"12 oz bottle. Pours a see through light red/copper-orange with a small, fizzy, off white head that dissipates quickly, however, remains lacy and swirled on the surface. Looks almost like a forest about to lose its leaves.…"
Goose Island Harvest Ale,Enjoyable but unremarkable example of the now almost universal American style ... wet hopped fresh hopped seasonals.  Enjoyable balance of sweet slightly roasted malts and low dossages of Cascade hops.  Not…
Goose Island Harvest Ale,On tap. Brown/copper color with a fresh hop aroma. Nice malt flavor with a hint of citrus sweetness. Crisp and clean earthiness.
Goose Island Harvest Ale,Pretty good.  Crisp flavor that soon dissapears.  Not as good as their Honkers Ale.
Goose Island Harvest Ale,"Golden brown, copper in colour; little or no traces of gas rising; has a fabulous aroma, very earthy, somewhat fruity; I found the taste intensely bitter at first, the earthy tones are full on in the taste, smooth/soft in the…"
Goose Island Harvest Ale,"12 oz bottle.  Not bad smelling, hoppier than than I was expecting with a crisp leafy, earthy hop, and mild caramel and pale malt.  Small, bubbly white head, almost entirely goes away, look of medium consistency with…"
Goose Island Harvest Ale,"The pour is orange hued, with a big foamy yellow tinged head.  The aroma is dominated by hops.  This beer is bitter, but the malts are also strong and sweet, giving a nice balance to the bold combo.  The med bodied, and…"
Goose Island Harvest Ale,bottle - Pours light amber with a medium sized head.  It has a nice pine hop aroma.  There’s a strong hop flavor with hints of pine and citrus that actually could have used some more malt to balance the profile and add…
Goose Island Harvest Ale,Bottled. Pours orange with a beige head. Aroma is light citrus hops: Orange and lemon peels. Flavor is lightly hopped with some sweet citrus notes. A lightly toasted bread malt. Body is medium leaning towards the lighter side.
Goose Island Harvest Ale,bottle. quite hoppy and full of bitterness.weak nose yet not full of flavor.nice beer but it lacks in overall strength
Goose Island Harvest Ale,"(10/9/08) Draught sample at the brewpub in Clybourn, Chicago. Clear slightly reddish amber color. Fresh hops in the nose with flowers and citrus. Flavor is slightly sweetish at first, with some malt and light…"
Goose Island Harvest Ale,"Quite hoppy, fruity, fresh scent with a hint of dark chocolate, copper/amber clear look with a mild off white head, well balanced malt and hop flavor that finished surprisingly light, overall a good beer to drink when the…"
Goose Island Harvest Ale,"Bottled 9/10/08, consumed on 10/17/08.  The pour reveals a clear, deep, reddish amber body with a foamy, cream colored head.  The froth settles to a thin film with a prominent, raised edge, leaving sticky splotches of lacin…"
Goose Island Harvest Ale,12 ounce bottle in pint glass. Copper with lasting beige head and lace.  Fresh hop and fruity aroma.  Toasted malt extract flavor.  I realize they might not use malt extract but this tastes like a homebrew made with…
Goose Island Harvest Ale,Pours a semi-cloudy orange/amber with a big thick antique lace head that sticks around and rings the glass.  Dry-hopped Cascade flower aroma along with some spiciness.  Rich caramel malt sweetness and just the…
Goose Island Harvest Ale,Spicy and hoppy with a  moderate bitter backend about sums it up.  A decent fall beer perfect for those Minnesota nights.  A pine/citrus front end hits you in the initial flavor.  Not overpowering in its bitterness.  Goose…
Goose Island Harvest Ale,"Nice Americanized version of an ESB...hopped a little higher, amped up a touch in crabonation...all to the good!  Very tasty caramel/toffee malting...biscuits and bread.  The PNW hopping distinguishes this from a…"
Goose Island Harvest Ale,"Objectively speaking:
A classic crystal malt-oriented pale ale with fresh hop character.…"
Goose Island Harvest Ale,"12 oz bottle. Pours clear amber with off-white head. Aroam is grassy hops, caramel malts, citrus and some herbal spices. Flavor is caramel malts, grassy hops, citrus and some spices. Nice fresh hop flavor with good…"
Goose Island Harvest Ale,Bottle.  Pours a nice clear amber with a big creamy off-white head that leaves significant lacing.  Fresh sweet resinous hop aroma with some caramel notes.  Caramelly up front with a spicy herby hop finish and…
Goose Island Harvest Ale,"Draught @ Old Chicago:  This one pours an orangish-amber color that was pretty clear.  There was a decent sized white head on it.  The aroma was quite nice.  Lots of hops to the nose.  They are mainly piney, but there is a…"
Goose Island Harvest Ale,Deep amber brew with a creamy white head.  Aroma is quite lovely.  Fresh hoppy aroma with a bright cascade citrusy nose over some sweet caramel malt.  A little bit toasty and sweet smelling as well.  Flavour is much less…
Goose Island Harvest Ale,"Pours a glowing clear rich amber with big soda like bubbles and a small frothy tan head.  Wow! Extremely hoppy aroma, very fresh, piney, grapefruit and citrus with some sweet caramel malt, fantastic!  Flavor not quite as…"
Goose Island Harvest Ale,"(Draught)  Pours a hazy amber body with a small off-white head.  Aroma of grass, herbs, caramel, and florals.  Flavor of hops (herbal, grassy) and toasted grain with a moderately bitter finish."
Goose Island Harvest Ale,"Courtesy of monsone.
Pours orange/amber, off-white head.…"
Goose Island Harvest Ale,"Hell, nothing bad to say about this one.  Really interesting profile.  Hoppy nose turns into a really spicy flavor with hardly any bitterness at all in the finish.  One of the spiciest beer I’ve ever been privy to.  Dug it big time."
Goose Island Harvest Ale,"[Bottle] Pours a clearish caramel with a medium off white head. Aroma is citric, noble, and grassy hops. Flavor is quite hoppy with a touch of caramel. Medium mouthfeel. Nice."
Goose Island Harvest Ale,"Pours a dark orange with a white head. Aroma is weak, with only small hint of hops and citrus. Very watery, without much flavor to it. Some hops present in the taste, but not enough to make this beer anything more than…"
Goose Island Harvest Ale,bottle given to my by drewbeerme.  thanks andrew.... pours a lively amber brown pour with a skimpy film of white head..... aroma of citrusy hops with an equally realized malt backbone along with some other grains..... flavor…
Goose Island Harvest Ale,"Pours a cloudy caramel ruby with half a finger of off-white, slowly dissipating head that ends with a slight soapy residue.   caramel and citrus hops in the odor.  Less flavor than I had anticipated, its a little watery, but…"
Goose Island Harvest Ale,"Best effort from Goose Island I’ve ever had. Golden burnt copper color with an aroma of pine, citrus hops and grass/straw. Taste was hoppy but very smooth and creamy with some earthy and floral tones. Finish was crisp…"
Goose Island Harvest Ale,"i expected an oktoberfest, was treated with this.  malty nutty after-taste, pine hop aroma, reminds me what a good beer/ale tastes like."
Goose Island Harvest Ale,"Pours a deep amber color with a small off-white head.  Pleasant aroma of flowers and some citrus hops.  Malty initial taste with an earthy-hoppy, dry finish with some hints of citrus.  Medium bodied with soft carbonation.  A…"
Goose Island Harvest Ale,12oz. bottle served in a shaker pint glass. Poured a deep amber/orange with a couple of fingers of fine bubbled white head. Really fresh piney hop aroma with a good dose of caramel malt. Medium bodied with a smooth…
Goose Island Harvest Ale,"Nice deep orange color, foamy head with a bit of lace. Flavor is nice caramel malt with a dry hop backbone. Medium bodied, easy drinking. Lingering toffee finish. Good stuff, although I definitely miss the bottled…"
Goose Island Harvest Ale,Pours a nice amber color with a frothy white  head that leaves some solid lacing.  Grassy hop aroma in the nose.  Flavor comes through with some nice malty bread notes with the hops being more subdued in the flavor…
Goose Island Harvest Ale,"Pours a clear, fiery orange, with an impressive lace -  leafy, herbal hops greet the nose first, followed by a little nuttiness and some bread, however, the fresh hops remain the stars of the show, keeping the aroma zesty and…"
Goose Island Harvest Ale,"9/10/2008. Lovely dry hopping profile. Nice nuttiness but would be much nicer if it were fuller-bodied. It’s kinda watery. Great lasting bitter finish. Very sessionable, perfect for beautiful fall day. 7/4/7/3/15 - 3.6…"
Goose Island Harvest Ale,"A beer that I somehow missed in previous years, so I was glad to see this one on the shelf.  It’s odd that GI would put out their harvest beer at the end of summer, rather than at the first hops harvest as most do, but the…"
Goose Island Harvest Ale,"Much better than last year’s batch. 12oz bottle, poured into pint glass. Excellent burnt orange color with a creamy head. Aroma of Cascades hits first, with a sweet toffee-ish note on the second sniff. Smooth mouthfeel,…"
Goose Island Harvest Ale,"this beer is irritating because ’harvest ale’ should mean wet hops, and this is anything but.  it’s malt dominated, but metallic.  not much hops, actually reasonably close to other ESB’s i’ve had, but less sweet and less smooth.…"
Goose Island Harvest Ale,"Pours a nice copper with a medium white frothy head.
Aroma is very nice floral and grassy hop. Flavour is again medium floral…"
Goose Island Harvest Ale,"Deep hazy copper color with a strong cascade hop aroma. Has a nice, long lasting off white head. Dry, grainy flavor with a hint of sweet malts and citrus. A delicious and unique brew that stands out from the other fall…"
Goose Island Harvest Ale,"Pours a dark golden almost red color with a nice white lingering head. Aroma is very hoppy for an ESB, which is somewhat standard for Goose Island. Some sweet maltiness hides behind the very strong hop bitternes…"
Goose Island Harvest Ale,"Overall tasty ber. Reminds me of the Goose IPA with a little more maltibalancio. Slightly darker, with a caramel colour, good head, better than wife’s, just a nice looking pour. Aroma is of citrus hoppy goodness. Taste…"
Goose Island Harvest Ale,"This was pretty tasty, I remember having it last year and being pleased.  Not too hoppy or overly malty, this is just a basic orange ale.  More flavor to it than honkers, which is a pretty close comparison.  Great looking bottle…"
Goose Island Harvest Ale,Copper pour with a fluffy off white head. Strong hop aroma with toffee and caramel notes. Nice hop flavor with some spiciness with a creamy mouthfeel and bittersweet finish. Another great brew by Goose Island
Goose Island Harvest Ale,"GTMW ’08. Poured a clear copper color with an off white head that left some lace behind. Pleasant citrusy hops, flower blossom, and subdued toffee contribute to the aroma. Medium bodied and slightly sweet. I taste…"
Goose Island Harvest Ale,"Pours a light copperish colour with a decent sized head. Lacing is thicker, sticks around on the glass the whole time, head is resinous and slightly hopped with great retention. Aroma is a little off dry- with piney hops.…"
Goose Island Harvest Ale,"GABF 2007. A clear golden beer with a thick orangey head. The aroma is sweet malty with grassy notes of hops. The flavor is very malty with notes of newly harvested grain, leading to a dry straw finish. Weird how big the…"
Goose Island Harvest Ale,(Bottle courtesy of Headbanger).  Aroma is a nice hoppy scent.  Color is a rich amber with mellow carbonation and a thin head.  Taste is creamy and hoppy.  Starting with a medium body it goes down with a creamy feel.…
Goose Island Harvest Ale,"This is a nice beer that has the color of burnt orange.  The head is white with good lasting power.  The most noticeable thing about this is the hops, noteably the cascade hops.  Real nice demonstration of Amber ale.  Liked…"
Goose Island Harvest Ale,"Bottle. Pours with very little head, coppery color. Enjoyed the balanced mid-palate but couldn’t get my head around the bitter, hoppy after taste."
Goose Island Harvest Ale,My first Goose Island........not bad. Creamy mouthfeel....good balance of hops and malt and a smooth finish. Good for everyday drinking.
Goose Island Harvest Ale,"12 oz. bottle - Poured a darker amber color with medium head with nice retention. Scent is fresh piney hops. Flavor is very piney, almost like weak gin. This beer also seemed very syrupy like cough syrup. A higher ABV.…"
Goose Island Harvest Ale,"Bottle.  Pours a hazy copper with two finger beige head. Aroma is fruity, with some biscuity malts and some hops.  Flavor is very nice, mild sweetness, nice and malty, with bitterness that really clean off the palate.…"
Goose Island Harvest Ale,"Bottle: Deep amber, fairly clear, moderate to large frothy off-white head, spotty lacing. &nbsp Aroma of fruity deoderant, pale…"
Goose Island Harvest Ale,"Appearance: Pours a bright, clear amber body with a full, foamy off-white head.…"
Goose Island Harvest Ale,"Nice and malty and lightly hopped.  Easy to drink, creamy and smooth.  Enjoyable.  Something I would come back to."
Goose Island Harvest Ale,"On tap at the brewery.  Copper color with a yellowish beige head and a fresh hoppy nose with hints of apricot.  Strong bready malts with light toasting and lots of orange, apricot and pine resin.  A bitter/sweet beer.…"
Goose Island Harvest Ale,"Draught at the brewpub, Clybourn location
Bright amber color. Nice aroma of American hops. Good malt, caramel and toffee flavor, some sweetness but also a bit dry, with a finish of good hop…"
Goose Island Harvest Ale,"Poured from a 12oz bottle and served in an English pint glass.  This beer poured a clear, dark amber with a thin, tan head that slowly faded away, leaving some faint lace.  The aroma of the beer was made up of caramel,…"
Goose Island Harvest Ale,"Bottle. Nice aroma! Quite hoppy: pine, citrus and a decent amount of sweet malt. Pours light hazy copper leaving a fair amount of sticlky lacing. Flavor has a lot of fresh tasting hops at first but quickly fades into a dry, grassy…"
Goose Island Harvest Ale,"Clear, Copper with frothy head that quickly vanished.  Earthy, with grapefruit hop notes.  Grapefruit, mild orange, and earthy flavor notes.  Bitter entry with dry bitter finish."
Goose Island Harvest Ale,"12oz bottle-A nice medium amber orangish body with a nice white head which has an aroma of hops, citrus, malt, and a little caramel. A nice hop and malt mixture fill your mouth from the beginning to the end with a bit…"
Goose Island Harvest Ale,"Single 12 oz bottle from John’s Grocery (Iowa City, IA). Poured into conical pint glass. I had been meaning to sample this, but hadn’t seen it around here. Beer pours a nice dark amber and has a pleasant offwhite head the…"
Goose Island Harvest Ale,10-15-07 bottle.…
Goose Island Harvest Ale,Bottle. Poured a ruby brownish color. Aroma is hops and pine oil. Taste is malty start with a hop finish.
Goose Island Harvest Ale,"Caramel and tea are the most pronounced aromas from this bottle.  Pours a nice amber with about a quarter of an inch of slightly off-white head.  The taste is toast and a tea, with a mild bitter finish.  Drinkable, but not the fir…"
Goose Island Harvest Ale,"Pours a rich amber color with light off-white head with light lacing.  Aroma is of light citrus hops, light toasted grain and caramel.  Taste is the same with a nice dose of hops.  Very sessionable."
Goose Island Harvest Ale,"Semi-hazed, lovely amber orange glow underneath a fuzzy, morphing tan foam head. Aroma is clean and green with a mineral-like hazelnut glaze on bran flakes, emitting a graininess trait from the glass. A whole wheat…"
Goose Island Harvest Ale,Very cloudy dark tan with natural mottled cream-colored head. This smells like those familiar sweet citrus aromas from the cascade hops. Actually smells like a west coast apa or ipa. More subdued though. There are dark…
Goose Island Harvest Ale,"Opaque dark ambere brew, with a nice white head that lasts a while as well as the lacing through the whole drink.  Initial aroma and slight taste of grape, date, fig, etc., followed by a strong, clean almost cutting (but not…"
Goose Island Harvest Ale,"Deep amber pour; frothy white head.  Light aroma has hints of fruit and is dominated by toasty malts.  Very nice flavor...a good deviation from the traditional autumn ales.  Hoppy flavors don’t go over the top, and combin…"
Goose Island Harvest Ale,"Tap @ GI – Clear dark amber, creamy white head.  Fresh earthy grapefruit nose sit on rich molasses and toasted caramel notes.  Well balanced soft earthy grapefruit flavors balance on touches of pineapple and sweet toffe…"
Goose Island Harvest Ale,"12 oz bottle.  Smells of toasted wheat bread and malts.  Pours a nice copper-brown, nice little white head.  Wasn’t looking forward to this as I think the whole ""harvest/Oktoberfest"" style is overkilled this time of year.…"
Goose Island Harvest Ale,"12oz. bottle.  Fruity, toasty aroma, lightly citric and malty, some wood, pine and hop spice along with faint orange notes.  Orange-amber color, very lightly hazy, with a lasting, fine head and matching lace.  Flavor is nicely…"
Goose Island Harvest Ale,"bottle.  copper.  carbonated to off white head.  crisp citrus hops and sweet malt aroma.  mild flavor.  grainy, moderate bitter hops and caramel sweet finish.  fairly average."
Goose Island Harvest Ale,"From the bottle, not much head, but some very good flavor.  Nice regular release from Goose."
Goose Island Harvest Ale,"Bottle. Orange hue. Tan dense foam. Low head retention. Interesting hop character on nose, some citrus but also some pepper notes. Nice maltiness with clean finish that is on the dry side. Slightly yeast/meaty…"
Goose Island Harvest Ale,"Can’t remember who donated this one, but thanks!  Orange color with a faint citrus hop nose.  Creamy mouth feel with citrus hop falvor."
Goose Island Harvest Ale,"This ale poured a dark orange colour with a fast disappearing head. To the nose there was heavy scents of lemon and orange citrus, hopps, grass and pine sap. First taste wasn’t as bitter as I expected. Full flavours of citrus…"
Goose Island Harvest Ale,In the bottle at the Hy Vee Oktoberfest beer tasting 2008. Outstanding berry aroma! Perhaps it tastes a bit like green grape? Has a delicious toasted nutty flavor. Mildly roasted. Great balance. Quite good.
Goose Island Harvest Ale,"Pours copper, tan head with lacing.  Starts off like an Octoberfest, but with plenty of citrus hops.  You can tell the cascades are there.  This was quite good."
Goose Island Harvest Ale,"Pours a clear copper with  dense, frothy, beige head that leaves nice lace in its wake. If this is an ESB, it’s the hoppiest one that I’ve ever smelt. The other reviews that say they detect little or no hops and/or that the malt is…"
Goose Island Harvest Ale,"Another bottle from Sean, thanks.  Pours out an orange color without much of a head at all.  Smell is strong on malts and pretty sweet without any notice of hops.  Taste is overly malty and rich, somewhat like a marzen…"
Goose Island Harvest Ale,"Amber body with a healthy head. Nice autumn flavors of caramel, medium-boded malt flavors. Strong blast of hops and spice in the finish, medium length."
Goose Island Harvest Ale,"On tap at Brixie’s, Brookfield IL.  I didn’t know what style this beer was, but I was very disappointed.  I could taste some Cascase hops-- but very weak.  Yet no big malt or other flavor to command my attention.  This beer kind…"
Goose Island Harvest Ale,"A good bitter.  Lots of hops for the style, and balanced by malt.  Cloudy gold color."
Goose Island Harvest Ale,"Pours orangish amber with a mostly receding tan head. Aroma of floral hops, notes of pine, light citrus, and toffee. Taste is primarily fruity hop resins mix with a slight sweetness that keeps the hops in check. Finishes…"
Goose Island Harvest Ale,"Copper color with a thin head.  Big aroma of citrusy and Noble hops.  Plenty of piney hop, paired up with a little oak, even though this isn’t oak aged.  Not a lot to it, but really better than I was expecting and a very…"
Goose Island Harvest Ale,"12oz Bottle
$13.99 12-Pack…"
Goose Island Harvest Ale,Bottle thanks to drewbeerme.  Poured a nice amber orange color with a moderate head that dimished to a ring.  Aroma of crisp hops that really make it feel like fall.  Light toffee and nut flavors lead you to a nice hop bi…
Goose Island Harvest Ale,"Found this in my father in laws fridge, nice.   Pour out a fall looking cooper with small white head around the brim of the glass.  Nose of hops with a nice malt presence.  Flavor was prodominitly citrus grapefruity with a hint…"
Goose Island Harvest Ale,"Dark amber tp a light maroon color and a small whitish head.  Light sticky toffee, malt, and a noticeable hope presence on the nose.  As it sits the smell turns medicinal, and band-aid like, but then after 10 more minutes…"
Goose Island Harvest Ale,Pours a dark orange body with a healthy white head. Moderately hoppy aroma. The flavor is roasted malt up front with a slow dry finish. Very nice surprise.
Goose Island Harvest Ale,12 oz bottle poured a nice copper color with a thick white head.  Strong aroma of hops.  Taste is of hops and a slight malty sweetness.  I would call it an APA or maybe even an IPA rather than an ESB.  I enjoyed it no matter…
Goose Island Harvest Ale,"bottle. amber color with a nice head. nice hop aroma and malt. big malt flavor. roasted caramel and bread.  smooth with a crisp finish. easy drinker , perfect for the season."
Goose Island Harvest Ale,"12 oz bottle, which pours out of the bottle with an intense aroma of cascade hops!  clear copper, and smells of toast, piney and grapefruity cascades, and mild english yeast.  the aroma is a celebration of the…"
Goose Island Harvest Ale,"Nice copper color with a thick white head.  Smoky, caramel, and pine in the aroma.  Very smooth tasting with notes of grass, caramel, and pine, especially towards the end.  Considerably smooth given it’s an ESB.  Tasty!"
Goose Island Harvest Ale,"Bottle thanks to drewbeerme as a bonus.  Pours a mostly clear orange-copper , slight hazy and a nice fluffy lasting off beige head.  Aroma is bready english crystal malts, doughy, caramel, and a large amount of…"
Goose Island Harvest Ale,Dark orange color with a full whitish head.  Aroma of sweetish malt and bread.  Flavor sweet and bready with barely any hops.  Body a bit on the thin side.
Goose Island Harvest Ale,Tasted 9/25/07.  12oz bottle.  Filtered with an amber hue.  Finger width of bone white head.  Caramel aromas.  Tight smooth and toasty.  Moderate and medium bodied.  Easy and slight.  Mild bitterness.  Sticky with a nice…
Goose Island Harvest Ale,"Burnt copper color with a large thick head and lots of good lacing. Aroma is smoky with roasted malt. It’s faint initially, but slowly grows as the beer sits, a nice dose of fresh hops is there as well. Medium body, satisfying…"
Goose Island Harvest Ale,"Bottled (thanks drewbeerme). Amber colour, mediumsized white head. ARoma is hops, grass, malts and some flowery bitterness. Flavour is quite the same with big grassyness and also some earthyness in the finish."
Goose Island Harvest Ale,"Love the bottle design - ahh, if it wasn’t 95 degrees still in southern Indiana, I might be excited that fall was actually here.  Anyways, pours an autumn amber with a thin head on top.  Very fresh cascade citrus hits my nose,…"
Goose Island Harvest Ale,"Pours medium amber with a nice sized head. Aroma is pretty big hops, fruity pebbles, grapefruit. Flavor is a tad soapy. Also piney hops, malts. Body is sort of thin and the finish is quite dry and bitter."
Goose Island Harvest Ale,Bottle.  Dark reddish amber with tan head.  Subtle sweet malt aroma with a hint of caramel.  Flavor is quite bitter with a dose of hops.  Grassy aroma and taste.... nice bitter ale
Goose Island Harvest Ale,"Nice ESB that tastes a little like Goose’s pale ale with some extra cascades.  Not an exciting beer, but also worth drinking as the weather cools."
Goose Island Harvest Ale,Bottled…
Goose Island Harvest Ale,"Tasted kind of like a pale ale to me.I wouldn’t say it is bitter exacly in flavor  but it just has that bitter mouthfeel once swallowed that turns me off to pale ales in general. It had some oktoberfest type spice, but not enough t…"
Goose Island Harvest Ale,"Bottle from Friar Tuck in Savoy, IL. Pours a nice deep amber with a thick beige head. Aroma of sugary malts. Medium bodied. Initial flavor of caramelized malt and wet grains that transitions to a moderate grapefruit…"
Goose Island Harvest Ale,"Had this one bottled in Geneva, Illinois.  Might be the best beer I’ve had from Goose Island.  Bright amber color with a thick tan head, lots of floral hops, cinnamon toast, grassiness and some grapefruit citrusiness.  Stron…"
Goose Island Harvest Ale,"Fantastic Bitter, plenty of American Hop character coupled with the stylistic qualities of an ESB. Another great one by this grand brewery."
Goose Island Harvest Ale,"Amber color.  Smell of barley, hops, malt, leaves, caramel, burnt toast, minor citrus and nuts.  Taste of hops,  citrus, spice, flowers, caramel, roasted malt and minor pine.  Very nice to drink"
Goose Island Harvest Ale,"On tap. Pours a dark amber color with a nice fluffy head. Aroma of hops, caramel and malt. Taste of grapefruit, malt, spices and a light bitterness from the hops. Has a dry, astringent finish."
Goose Island Harvest Ale,"Pours hazy gold, big lacy white head.  Aroma is very hoppy, big grapefruit and some piney notes.  Flavor is big hops, sweet malts, and massive woody flavors, accented by light acidity and medium carbonation.  Highly…"
Goose Island Harvest Ale,"Orange copper color with a moderate light taupe head. Interesting aromas of pale malt, dark caramel and licorice. LIghtly toasted malt and nut flavors abound. Some light sweet herb flavors in the middle. Fairly rich in feel.…"
Goose Island Harvest Ale,"10/04/2007:  Goose Island Harvest Ale has a nice, fresh pine hop aroma with a hint of caramel malt in the background.  This beer pours nearly perfectly.  It has an inviting transparent amber color with frothy and lastin…"
Goose Island Harvest Ale,Bottle with shigadeyo. Poured brown color with a moderate off-white head that diminished slowly with good lacing. Medium hoppy bitter aroma. Medium body with soft carbonation. Medium roasted hoppy citrus flavor…
Goose Island Harvest Ale,"Normally im a big fan of the Goose Island beers, especially the hoppy ones, but this one did nothing for me. Nice color in the glass. Nose is dry hops and resin. Very hoppy but the draw wasn’t crisp like you would find in an…"
Goose Island Harvest Ale,pours a dark copper with a nice two finger fluffy cream color head. aroma is nice pine- like hops and a touch of malt. has a light to medium body with good lacing and carbonation. flavor is the same as aroma. it is a little thin…
Goose Island Harvest Ale,"Tap at Wrigleyville.  Nice dark amber with small white head.  Aroma is wonderful American hops with sweet malt, caramel, fruity.  Flavor is very much that American hop with a good malt balance.  Full body with almost…"
Goose Island Harvest Ale,Poured a nice amber color with a small off white head.  Nice aroma of malts and spice.  Nice palate with a little bit of hops in the finish.  Decent seasonal.
Goose Island Harvest Ale,"12oz bottle pours dark amber with a short creamy offwhite head that stayed pretty well. Aromas of caramel, toffee, toasted malts, and a fair amount of citrus and spice.  Flavor is lots of toffee, caramel, and toasted…"
Goose Island Harvest Ale,12oz bottle. 2007 version. Pour is a clear amber/brown with a light head of creamy bubbles. The aroma is just a touch of hops that comes in and out of the more dominant caramel malt smells.  The flavor is plenty of…
Goose Island Harvest Ale,"33 cl bottle, Fargo. Clear amber colour, surprising hoppy aroma (was expecting malt for some reason). Lightly carbonated, some faint caramel mixed with nice bitter spiciness. Smooth finish, some lingering spice at…"
Goose Island Mild Winter,"12oz bottle from Beers of Europe, King’s Lynn and drunk on 24/02/2010.  A nice cereal and toffee nose with some toasted malt.  Fairly crisp and clean on the palate.  Moderate sweet flavour."
Goose Island Mild Winter,This bottled brew from a grocery store poured a head of finely sized tan colored bubbles that were long lasting and left behind a strongly carbonated transparent cola brown colored body and a thick foamy lacing…
Goose Island Mild Winter,"Deep brown with a nice tan head. Smells of dark chocolate, coffee and nuts with a little caramel. Flavor is smooth with a little chocolate and dark malts and coffee with little hops. Finish is still smooth with a bite of bitterness."
Goose Island Mild Winter,"Let humlet, let prikken, mild vinter. Næ, den bliver mere og mere humlet. Den er rigtig god. Må prøve den til gås engang...ja bare fordi."
Goose Island Mild Winter,Draft at Chrome Horse. Pours clear burgundy with off white head. Nose and taste is caramel and toffee. With some very mild bitterness. Pretty good.
Goose Island Mild Winter,"Dark pour with tan white clingy head. Malty aroma, oatmeal, grain, light caramel and bready. A bit watery not thick. Beer tastes better when warmer."
Goose Island Mild Winter,I’ve only had this beer once when I was on vacation in Chicago in the middle of February sounds crazy right? But this beer will warm you right up. Love it!
Goose Island Mild Winter,"On tap at the brewhouse during St Patty’s festivities -- I like this as a brown, was ""meh"" about it as an ESB. Go Browns."
Goose Island Mild Winter,"Transfer from BA review on 10-29-12-
 Poured from bottle into a pint glass…"
Goose Island Mild Winter,"Pours a clear amber body with white head. Lots of caramel malt on this, along with plenty of spice on the nose; follows onto the palate. Finishes with rye spice. A good winter ale."
Goose Island Mild Winter,"Rated on 1-29-2011 at Brewers of Indiana Guild Winterfest (Indianapolis, IN). This beer has a small smooth ivory head that mostly diminishes, amber transparent body, very little carbonation noted, and a generous…"
Goose Island Mild Winter,"bottle. Deep amber with small head. Medium caramel malt. Mild rye and light bitterness. Slight spice. Decent, but unexceptional."
Goose Island Mild Winter,"On tap at Manito Tap House, Spokaloo, WA…"
Goose Island Mild Winter,"I had this at Global Brew. Pours amber with a off white head. Taste burnt malt, Carmel. I thought this was so so. I would skip this down the road.…"
Goose Island Mild Winter,Pours amber with a nice head that gives way to solid lacing. Aroma is similar to flavor - a very good toffee flavor with only a hint of bitterness. I just wish this mild ale was classified correctly so I could get credit on…
Goose Island Mild Winter,"pours a medium brown with a good tan head. This beer is sweet and full of malts, there is a light bitter rye flavor. There is a nice caramel flavor also."
Goose Island Mild Winter,Bottle. This is not a beer I really got into. I am not a huge fan of rye brews though so give it a go.
Goose Island Mild Winter,"From bottle. Amber color with a white head. Aromas of caramel, malt, spice, fruit. Caramel and spice flavors. Good winter beer."
Goose Island Mild Winter,Decent beer but I don't like the style. Had on tap in KC. Originally rated with another app.
Goose Island Mild Winter,"THOUGHTS: Tons of flavor. Very nice. A bit British.
TECHNICAL: Bottle. Poured a clear, dark reddish amber that was nearly…"
Goose Island Mild Winter,"Dark amber/brown color; Medium creamy body; Aroma of caramel malt, dark fruit, & some floral hops; Flavor of slight sweet malt, caramel, some rye, dark fruit, and light hops; Overall, a little too mellow - but not bad."
Goose Island Mild Winter,"12oz bottle in a shaker. Pours deep brown with a lacy, beige head. Aroma of caramel and pale malts, light dark fruits, some rye spiciness, and a light bitterness. Flavor the same. Average texture. Not a bad beer."
Goose Island Mild Winter,"This pours a medium brown color with a foamy, beige head. The aroma is very malty with some spices. The taste is pretty good as it’s not too strong or too weak. It’s slightly sweet with malts and caramel as well brown sug…"
Goose Island Mild Winter,"12oz bottle, pours a dark clear chestnut brown with off-white head.  Aroma is caramel and nutty.  Taste of toffee, caramel malt, light hops."
Goose Island Mild Winter,"Poured from a bottle, dark amber pour with a decent sized white head. Aroma of some malt and a bit copper/metallic. Taste of malt, nuts, a light toffee caramel, not bad.…"
Goose Island Mild Winter,"Red-amber. Small, white head. Aroma: Grains, rye, malt.  Flavor:  Multi-grain bread, rye, hops.  Grainy finish.…"
Goose Island Mild Winter,Pours dark brown. Nose is a bit metallic and otherwise malty. Total malt bomb and a little hot. A pretty middle of the road beer for Goose Island but winter appropriate.
Goose Island Mild Winter,"Appearance: Dark brown with brown head.
Aroma: Some roasted malt notes with a hint of toffee.…"
